city,district,item_category,target_age_ratio,consumer_fit_score
전라남도,곡성군,급식/식자재,0.337,0.0
전라남도,곡성군,IT장비/전산,0.332,0.0
전라남도,곡성군,시설유지보수,0.388,0.0
전라남도,곡성군,인쇄/홍보물,0.332,0.0
전라남도,곡성군,행사/운영용역,0.332,0.0
전라남도,곡성군,사무용품/소모품,0.332,0.0
전라남도,곡성군,차량/운송,0.388,0.0
전라남도,곡성군,전문용역/컨설팅,0.388,0.0
전라남도,곡성군,경비/보안,0.388,0.0
전라남도,곡성군,건설/공사,0.388,0.0
전라남도,곡성군,급수/전기/설비,0.388,0.0
전라남도,곡성군,보험/금융,0.388,0.0
전라남도,곡성군,청소/환경미화,0.388,0.0
전라남도,곡성군,기타/미분류,0.332,0.0
전라남도,광양시,의료/복지용품,0.383,1.0
전라남도,광양시,폐기물/환경,0.455,0.9545
전라남도,광양시,조경/녹지관리,0.455,0.9545
전라남도,광양시,방역/소독,0.563,0.48
전라남도,광양시,교육물품/교구,0.229,0.0
전라남도,광양시,급식/식자재,0.337,0.0
전라남도,광양시,IT장비/전산,0.332,0.0
전라남도,광양시,시설유지보수,0.388,0.0
전라남도,광양시,인쇄/홍보물,0.332,0.0
전라남도,광양시,행사/운영용역,0.332,0.0
전라남도,광양시,사무용품/소모품,0.332,0.0
전라남도,광양시,차량/운송,0.388,0.0
전라남도,광양시,전문용역/컨설팅,0.388,0.0
전라남도,광양시,경비/보안,0.388,0.0
전라남도,광양시,건설/공사,0.388,0.0
전라남도,광양시,급수/전기/설비,0.388,0.0
전라남도,광양시,보험/금융,0.388,0.0
전라남도,광양시,청소/환경미화,0.388,0.0
전라남도,광양시,기타/미분류,0.332,0.0
전라남도,구례군,의료/복지용품,0.383,1.0
전라남도,구례군,폐기물/환경,0.455,0.9545
전라남도,구례군,조경/녹지관리,0.455,0.9545
전라남도,구례군,방역/소독,0.563,0.48
전라남도,구례군,교육물품/교구,0.229,0.0
전라남도,구례군,급식/식자재,0.337,0.0
전라남도,구례군,IT장비/전산,0.332,0.0
전라남도,구례군,시설유지보수,0.388,0.0
전라남도,구례군,인쇄/홍보물,0.332,0.0
전라남도,구례군,행사/운영용역,0.332,0.0
전라남도,구례군,사무용품/소모품,0.332,0.0
전라남도,구례군,차량/운송,0.388,0.0
전라남도,구례군,전문용역/컨설팅,0.388,0.0
전라남도,구례군,경비/보안,0.388,0.0
전라남도,구례군,건설/공사,0.388,0.0
전라남도,구례군,급수/전기/설비,0.388,0.0
전라남도,구례군,보험/금융,0.388,0.0
전라남도,구례군,청소/환경미화,0.388,0.0
전라남도,구례군,기타/미분류,0.332,0.0
전라남도,나주시,의료/복지용품,0.383,1.0
전라남도,나주시,폐기물/환경,0.455,0.9545
전라남도,나주시,조경/녹지관리,0.455,0.9545
전라남도,나주시,방역/소독,0.563,0.48
전라남도,나주시,교육물품/교구,0.229,0.0
전라남도,나주시,급식/식자재,0.337,0.0
전라남도,나주시,IT장비/전산,0.332,0.0
전라남도,나주시,시설유지보수,0.388,0.0
전라남도,나주시,인쇄/홍보물,0.332,0.0
전라남도,나주시,행사/운영용역,0.332,0.0
전라남도,나주시,사무용품/소모품,0.332,0.0
전라남도,나주시,차량/운송,0.388,0.0
전라남도,나주시,전문용역/컨설팅,0.388,0.0
전라남도,나주시,경비/보안,0.388,0.0
전라남도,나주시,건설/공사,0.388,0.0
전라남도,나주시,급수/전기/설비,0.388,0.0
전라남도,나주시,보험/금융,0.388,0.0
전라남도,나주시,청소/환경미화,0.388,0.0
전라남도,나주시,기타/미분류,0.332,0.0
전라남도,담양군,의료/복지용품,0.383,1.0
전라남도,담양군,폐기물/환경,0.455,0.9545
전라남도,담양군,조경/녹지관리,0.455,0.9545
전라남도,담양군,방역/소독,0.563,0.48
전라남도,담양군,교육물품/교구,0.229,0.0
전라남도,담양군,급식/식자재,0.337,0.0
전라남도,담양군,IT장비/전산,0.332,0.0
전라남도,담양군,시설유지보수,0.388,0.0
전라남도,담양군,인쇄/홍보물,0.332,0.0
전라남도,담양군,행사/운영용역,0.332,0.0
전라남도,담양군,사무용품/소모품,0.332,0.0
전라남도,담양군,차량/운송,0.388,0.0
전라남도,담양군,전문용역/컨설팅,0.388,0.0
전라남도,담양군,경비/보안,0.388,0.0
전라남도,담양군,건설/공사,0.388,0.0
전라남도,담양군,급수/전기/설비,0.388,0.0
전라남도,담양군,보험/금융,0.388,0.0
전라남도,담양군,청소/환경미화,0.388,0.0
전라남도,담양군,기타/미분류,0.332,0.0
전라남도,목포시,의료/복지용품,0.383,1.0
전라남도,목포시,폐기물/환경,0.455,0.9545
전라남도,목포시,조경/녹지관리,0.455,0.9545
전라남도,목포시,방역/소독,0.563,0.48
전라남도,목포시,교육물품/교구,0.229,0.0
전라남도,목포시,급식/식자재,0.337,0.0
전라남도,목포시,IT장비/전산,0.332,0.0
전라남도,목포시,시설유지보수,0.388,0.0
전라남도,목포시,인쇄/홍보물,0.332,0.0
전라남도,목포시,행사/운영용역,0.332,0.0
전라남도,목포시,사무용품/소모품,0.332,0.0
전라남도,목포시,차량/운송,0.388,0.0
전라남도,목포시,전문용역/컨설팅,0.388,0.0
전라남도,목포시,경비/보안,0.388,0.0
전라남도,목포시,건설/공사,0.388,0.0
전라남도,목포시,급수/전기/설비,0.388,0.0
전라남도,목포시,보험/금융,0.388,0.0
전라남도,목포시,청소/환경미화,0.388,0.0
전라남도,목포시,기타/미분류,0.332,0.0
전라남도,무안군,의료/복지용품,0.383,1.0
전라남도,무안군,폐기물/환경,0.455,0.9545
전라남도,무안군,조경/녹지관리,0.455,0.9545
전라남도,무안군,방역/소독,0.563,0.48
전라남도,무안군,교육물품/교구,0.229,0.0
전라남도,무안군,급식/식자재,0.337,0.0
전라남도,무안군,IT장비/전산,0.332,0.0
전라남도,무안군,시설유지보수,0.388,0.0
전라남도,무안군,인쇄/홍보물,0.332,0.0
전라남도,무안군,행사/운영용역,0.332,0.0
전라남도,무안군,사무용품/소모품,0.332,0.0
전라남도,무안군,차량/운송,0.388,0.0
전라남도,무안군,전문용역/컨설팅,0.388,0.0
전라남도,무안군,경비/보안,0.388,0.0
전라남도,무안군,건설/공사,0.388,0.0
전라남도,무안군,급수/전기/설비,0.388,0.0
전라남도,무안군,보험/금융,0.388,0.0
전라남도,무안군,청소/환경미화,0.388,0.0
전라남도,무안군,기타/미분류,0.332,0.0
전라남도,보성군,의료/복지용품,0.383,1.0
전라남도,보성군,폐기물/환경,0.455,0.9545
전라남도,보성군,조경/녹지관리,0.455,0.9545
전라남도,보성군,방역/소독,0.563,0.48
전라남도,보성군,교육물품/교구,0.229,0.0
전라남도,보성군,급식/식자재,0.337,0.0
전라남도,보성군,IT장비/전산,0.332,0.0
전라남도,보성군,시설유지보수,0.388,0.0
전라남도,보성군,인쇄/홍보물,0.332,0.0
전라남도,보성군,행사/운영용역,0.332,0.0
전라남도,보성군,사무용품/소모품,0.332,0.0
전라남도,보성군,차량/운송,0.388,0.0
전라남도,보성군,전문용역/컨설팅,0.388,0.0
전라남도,보성군,경비/보안,0.388,0.0
전라남도,보성군,건설/공사,0.388,0.0
전라남도,보성군,급수/전기/설비,0.388,0.0
전라남도,보성군,보험/금융,0.388,0.0
전라남도,보성군,청소/환경미화,0.388,0.0
전라남도,보성군,기타/미분류,0.332,0.0
전라남도,순천시,의료/복지용품,0.383,1.0
전라남도,순천시,폐기물/환경,0.455,0.9545
전라남도,순천시,조경/녹지관리,0.455,0.9545
전라남도,순천시,방역/소독,0.563,0.48
전라남도,순천시,교육물품/교구,0.229,0.0
전라남도,순천시,급식/식자재,0.337,0.0
전라남도,순천시,IT장비/전산,0.332,0.0
전라남도,순천시,시설유지보수,0.388,0.0
전라남도,순천시,인쇄/홍보물,0.332,0.0
전라남도,순천시,행사/운영용역,0.332,0.0
전라남도,순천시,사무용품/소모품,0.332,0.0
전라남도,순천시,차량/운송,0.388,0.0
전라남도,순천시,전문용역/컨설팅,0.388,0.0
전라남도,순천시,경비/보안,0.388,0.0
전라남도,순천시,건설/공사,0.388,0.0
전라남도,순천시,급수/전기/설비,0.388,0.0
전라남도,순천시,보험/금융,0.388,0.0
전라남도,순천시,청소/환경미화,0.388,0.0
전라남도,순천시,기타/미분류,0.332,0.0
전라남도,신안군,의료/복지용품,0.383,1.0
전라남도,신안군,폐기물/환경,0.455,0.9545
전라남도,신안군,조경/녹지관리,0.455,0.9545
전라남도,신안군,방역/소독,0.563,0.48
전라남도,신안군,교육물품/교구,0.229,0.0
전라남도,신안군,급식/식자재,0.337,0.0
전라남도,신안군,IT장비/전산,0.332,0.0
전라남도,신안군,시설유지보수,0.388,0.0
전라남도,신안군,인쇄/홍보물,0.332,0.0
전라남도,신안군,행사/운영용역,0.332,0.0
전라남도,신안군,사무용품/소모품,0.332,0.0
전라남도,신안군,차량/운송,0.388,0.0
전라남도,신안군,전문용역/컨설팅,0.388,0.0
전라남도,신안군,경비/보안,0.388,0.0
전라남도,신안군,건설/공사,0.388,0.0
전라남도,신안군,급수/전기/설비,0.388,0.0
전라남도,신안군,보험/금융,0.388,0.0
전라남도,신안군,청소/환경미화,0.388,0.0
전라남도,신안군,기타/미분류,0.332,0.0
전라남도,여수시,의료/복지용품,0.383,1.0
전라남도,여수시,폐기물/환경,0.455,0.9545
전라남도,여수시,조경/녹지관리,0.455,0.9545
전라남도,여수시,방역/소독,0.563,0.48
전라남도,여수시,교육물품/교구,0.229,0.0
전라남도,여수시,급식/식자재,0.337,0.0
전라남도,여수시,IT장비/전산,0.332,0.0
전라남도,여수시,시설유지보수,0.388,0.0
전라남도,여수시,인쇄/홍보물,0.332,0.0
전라남도,여수시,행사/운영용역,0.332,0.0
전라남도,여수시,사무용품/소모품,0.332,0.0
전라남도,여수시,차량/운송,0.388,0.0
전라남도,여수시,전문용역/컨설팅,0.388,0.0
전라남도,여수시,경비/보안,0.388,0.0
전라남도,여수시,건설/공사,0.388,0.0
전라남도,여수시,급수/전기/설비,0.388,0.0
전라남도,여수시,보험/금융,0.388,0.0
전라남도,여수시,청소/환경미화,0.388,0.0
전라남도,여수시,기타/미분류,0.332,0.0
전라남도,영광군,의료/복지용품,0.383,1.0
전라남도,영광군,폐기물/환경,0.455,0.9545
전라남도,영광군,조경/녹지관리,0.455,0.9545
전라남도,영광군,방역/소독,0.563,0.48
전라남도,영광군,교육물품/교구,0.229,0.0
전라남도,영광군,급식/식자재,0.337,0.0
전라남도,영광군,IT장비/전산,0.332,0.0
전라남도,영광군,시설유지보수,0.388,0.0
전라남도,영광군,인쇄/홍보물,0.332,0.0
전라남도,영광군,행사/운영용역,0.332,0.0
전라남도,영광군,사무용품/소모품,0.332,0.0
전라남도,영광군,차량/운송,0.388,0.0
전라남도,영광군,전문용역/컨설팅,0.388,0.0
전라남도,영광군,경비/보안,0.388,0.0
전라남도,영광군,건설/공사,0.388,0.0
전라남도,영광군,급수/전기/설비,0.388,0.0
전라남도,영광군,보험/금융,0.388,0.0
전라남도,영광군,청소/환경미화,0.388,0.0
전라남도,영광군,기타/미분류,0.332,0.0
전라남도,영암군,의료/복지용품,0.383,1.0
전라남도,영암군,폐기물/환경,0.455,0.9545
전라남도,영암군,조경/녹지관리,0.455,0.9545
전라남도,영암군,방역/소독,0.563,0.48
전라남도,영암군,교육물품/교구,0.229,0.0
전라남도,영암군,급식/식자재,0.337,0.0
전라남도,영암군,IT장비/전산,0.332,0.0
전라남도,영암군,시설유지보수,0.388,0.0
전라남도,영암군,인쇄/홍보물,0.332,0.0
전라남도,영암군,행사/운영용역,0.332,0.0
전라남도,영암군,사무용품/소모품,0.332,0.0
전라남도,영암군,차량/운송,0.388,0.0
전라남도,영암군,전문용역/컨설팅,0.388,0.0
전라남도,영암군,경비/보안,0.388,0.0
전라남도,영암군,건설/공사,0.388,0.0
전라남도,영암군,급수/전기/설비,0.388,0.0
전라남도,영암군,보험/금융,0.388,0.0
전라남도,영암군,청소/환경미화,0.388,0.0
전라남도,영암군,기타/미분류,0.332,0.0
전라남도,완도군,의료/복지용품,0.383,1.0
전라남도,완도군,폐기물/환경,0.455,0.9545
전라남도,완도군,조경/녹지관리,0.455,0.9545
전라남도,완도군,방역/소독,0.563,0.48
전라남도,완도군,교육물품/교구,0.229,0.0
전라남도,완도군,급식/식자재,0.337,0.0
전라남도,완도군,IT장비/전산,0.332,0.0
전라남도,완도군,시설유지보수,0.388,0.0
전라남도,완도군,인쇄/홍보물,0.332,0.0
전라남도,완도군,행사/운영용역,0.332,0.0
전라남도,완도군,사무용품/소모품,0.332,0.0
전라남도,완도군,차량/운송,0.388,0.0
전라남도,완도군,전문용역/컨설팅,0.388,0.0
전라남도,완도군,경비/보안,0.388,0.0
전라남도,완도군,건설/공사,0.388,0.0
전라남도,완도군,급수/전기/설비,0.388,0.0
전라남도,완도군,보험/금융,0.388,0.0
전라남도,완도군,청소/환경미화,0.388,0.0
전라남도,완도군,기타/미분류,0.332,0.0
전라남도,장성군,의료/복지용품,0.383,1.0
전라남도,장성군,폐기물/환경,0.455,0.9545
전라남도,장성군,조경/녹지관리,0.455,0.9545
전라남도,장성군,방역/소독,0.563,0.48
전라남도,장성군,교육물품/교구,0.229,0.0
전라남도,장성군,급식/식자재,0.337,0.0
전라남도,장성군,IT장비/전산,0.332,0.0
전라남도,장성군,시설유지보수,0.388,0.0
전라남도,장성군,인쇄/홍보물,0.332,0.0
전라남도,장성군,행사/운영용역,0.332,0.0
전라남도,장성군,사무용품/소모품,0.332,0.0
전라남도,장성군,차량/운송,0.388,0.0
전라남도,장성군,전문용역/컨설팅,0.388,0.0
전라남도,장성군,경비/보안,0.388,0.0
전라남도,장성군,건설/공사,0.388,0.0
전라남도,장성군,급수/전기/설비,0.388,0.0
전라남도,장성군,보험/금융,0.388,0.0
전라남도,장성군,청소/환경미화,0.388,0.0
전라남도,장성군,기타/미분류,0.332,0.0
전라남도,장흥군,의료/복지용품,0.383,1.0
전라남도,장흥군,폐기물/환경,0.455,0.9545
전라남도,장흥군,조경/녹지관리,0.455,0.9545
전라남도,장흥군,방역/소독,0.563,0.48
전라남도,장흥군,교육물품/교구,0.229,0.0
전라남도,장흥군,급식/식자재,0.337,0.0
전라남도,장흥군,IT장비/전산,0.332,0.0
전라남도,장흥군,시설유지보수,0.388,0.0
전라남도,장흥군,인쇄/홍보물,0.332,0.0
전라남도,장흥군,행사/운영용역,0.332,0.0
전라남도,장흥군,사무용품/소모품,0.332,0.0
전라남도,장흥군,차량/운송,0.388,0.0
전라남도,장흥군,전문용역/컨설팅,0.388,0.0
전라남도,장흥군,경비/보안,0.388,0.0
전라남도,장흥군,건설/공사,0.388,0.0
전라남도,장흥군,급수/전기/설비,0.388,0.0
전라남도,장흥군,보험/금융,0.388,0.0
전라남도,장흥군,청소/환경미화,0.388,0.0
전라남도,장흥군,기타/미분류,0.332,0.0
전라남도,진도군,의료/복지용품,0.383,1.0
전라남도,진도군,폐기물/환경,0.455,0.9545
전라남도,진도군,조경/녹지관리,0.455,0.9545
전라남도,진도군,방역/소독,0.563,0.48
전라남도,진도군,교육물품/교구,0.229,0.0
전라남도,진도군,급식/식자재,0.337,0.0
전라남도,진도군,IT장비/전산,0.332,0.0
전라남도,진도군,시설유지보수,0.388,0.0
전라남도,진도군,인쇄/홍보물,0.332,0.0
전라남도,진도군,행사/운영용역,0.332,0.0
전라남도,진도군,사무용품/소모품,0.332,0.0
전라남도,진도군,차량/운송,0.388,0.0
전라남도,진도군,전문용역/컨설팅,0.388,0.0
전라남도,진도군,경비/보안,0.388,0.0
전라남도,진도군,건설/공사,0.388,0.0
전라남도,진도군,급수/전기/설비,0.388,0.0
전라남도,진도군,보험/금융,0.388,0.0
전라남도,진도군,청소/환경미화,0.388,0.0
전라남도,진도군,기타/미분류,0.332,0.0
전라남도,함평군,의료/복지용품,0.383,1.0
전라남도,함평군,폐기물/환경,0.455,0.9545
전라남도,함평군,조경/녹지관리,0.455,0.9545
전라남도,함평군,방역/소독,0.563,0.48
전라남도,함평군,교육물품/교구,0.229,0.0
전라남도,함평군,급식/식자재,0.337,0.0
전라남도,함평군,IT장비/전산,0.332,0.0
전라남도,함평군,시설유지보수,0.388,0.0
전라남도,함평군,인쇄/홍보물,0.332,0.0
전라남도,함평군,행사/운영용역,0.332,0.0
전라남도,함평군,사무용품/소모품,0.332,0.0
전라남도,함평군,차량/운송,0.388,0.0
전라남도,함평군,전문용역/컨설팅,0.388,0.0
전라남도,함평군,경비/보안,0.388,0.0
전라남도,함평군,건설/공사,0.388,0.0
전라남도,함평군,급수/전기/설비,0.388,0.0
전라남도,함평군,보험/금융,0.388,0.0
전라남도,함평군,청소/환경미화,0.388,0.0
전라남도,함평군,기타/미분류,0.332,0.0
전라남도,해남군,의료/복지용품,0.383,1.0
전라남도,해남군,폐기물/환경,0.455,0.9545
전라남도,해남군,조경/녹지관리,0.455,0.9545
전라남도,해남군,방역/소독,0.563,0.48
전라남도,해남군,교육물품/교구,0.229,0.0
전라남도,해남군,급식/식자재,0.337,0.0
전라남도,해남군,IT장비/전산,0.332,0.0
전라남도,해남군,시설유지보수,0.388,0.0
전라남도,해남군,인쇄/홍보물,0.332,0.0
전라남도,해남군,행사/운영용역,0.332,0.0
전라남도,해남군,사무용품/소모품,0.332,0.0
전라남도,해남군,차량/운송,0.388,0.0
전라남도,해남군,전문용역/컨설팅,0.388,0.0
전라남도,해남군,경비/보안,0.388,0.0
전라남도,해남군,건설/공사,0.388,0.0
전라남도,해남군,급수/전기/설비,0.388,0.0
전라남도,해남군,보험/금융,0.388,0.0
전라남도,해남군,청소/환경미화,0.388,0.0
전라남도,해남군,기타/미분류,0.332,0.0
전라남도,화순군,의료/복지용품,0.383,1.0
전라남도,화순군,폐기물/환경,0.455,0.9545
전라남도,화순군,조경/녹지관리,0.455,0.9545
전라남도,화순군,방역/소독,0.563,0.48
전라남도,화순군,교육물품/교구,0.229,0.0
전라남도,화순군,급식/식자재,0.337,0.0
전라남도,화순군,IT장비/전산,0.332,0.0
전라남도,화순군,시설유지보수,0.388,0.0
전라남도,화순군,인쇄/홍보물,0.332,0.0
전라남도,화순군,행사/운영용역,0.332,0.0
전라남도,화순군,사무용품/소모품,0.332,0.0
전라남도,화순군,차량/운송,0.388,0.0
전라남도,화순군,전문용역/컨설팅,0.388,0.0
전라남도,화순군,경비/보안,0.388,0.0
전라남도,화순군,건설/공사,0.388,0.0
전라남도,화순군,급수/전기/설비,0.388,0.0
전라남도,화순군,보험/금융,0.388,0.0
전라남도,화순군,청소/환경미화,0.388,0.0
전라남도,화순군,기타/미분류,0.332,0.0
전라북도,고창군,폐기물/환경,0.452,0.9104
전라북도,고창군,조경/녹지관리,0.452,0.9104
전라북도,고창군,의료/복지용품,0.347,0.8085
전라북도,고창군,방역/소독,0.57,0.76
전라북도,고창군,시설유지보수,0.408,0.2778
전라북도,고창군,차량/운송,0.408,0.2778
전라북도,고창군,전문용역/컨설팅,0.408,0.2778
전라북도,고창군,경비/보안,0.408,0.2778
전라북도,고창군,건설/공사,0.408,0.2778
전라북도,고창군,급수/전기/설비,0.408,0.2778
전라북도,고창군,보험/금융,0.408,0.2778
전라북도,고창군,청소/환경미화,0.408,0.2778
전라북도,고창군,IT장비/전산,0.358,0.2114
전라북도,고창군,인쇄/홍보물,0.358,0.2114
전라북도,고창군,행사/운영용역,0.358,0.2114
전라북도,고창군,사무용품/소모품,0.358,0.2114
전라북도,고창군,기타/미분류,0.358,0.2114
전라북도,고창군,급식/식자재,0.363,0.1503
전라북도,고창군,교육물품/교구,0.245,0.1379
전라북도,군산시,폐기물/환경,0.452,0.9104
전라북도,군산시,조경/녹지관리,0.452,0.9104
전라북도,군산시,의료/복지용품,0.347,0.8085
전라북도,군산시,방역/소독,0.57,0.76
전라북도,군산시,시설유지보수,0.408,0.2778
전라북도,군산시,차량/운송,0.408,0.2778
전라북도,군산시,전문용역/컨설팅,0.408,0.2778
전라북도,군산시,경비/보안,0.408,0.2778
전라북도,군산시,건설/공사,0.408,0.2778
전라북도,군산시,급수/전기/설비,0.408,0.2778
전라북도,군산시,보험/금융,0.408,0.2778
전라북도,군산시,청소/환경미화,0.408,0.2778
전라북도,군산시,IT장비/전산,0.358,0.2114
전라북도,군산시,인쇄/홍보물,0.358,0.2114
전라북도,군산시,행사/운영용역,0.358,0.2114
전라북도,군산시,사무용품/소모품,0.358,0.2114
전라북도,군산시,기타/미분류,0.358,0.2114
전라북도,군산시,급식/식자재,0.363,0.1503
전라북도,군산시,교육물품/교구,0.245,0.1379
전라북도,김제시,폐기물/환경,0.452,0.9104
전라북도,김제시,조경/녹지관리,0.452,0.9104
전라북도,김제시,의료/복지용품,0.347,0.8085
전라북도,김제시,방역/소독,0.57,0.76
전라북도,김제시,시설유지보수,0.408,0.2778
전라북도,김제시,차량/운송,0.408,0.2778
전라북도,김제시,전문용역/컨설팅,0.408,0.2778
전라북도,김제시,경비/보안,0.408,0.2778
전라북도,김제시,건설/공사,0.408,0.2778
전라북도,김제시,급수/전기/설비,0.408,0.2778
전라북도,김제시,보험/금융,0.408,0.2778
전라북도,김제시,청소/환경미화,0.408,0.2778
전라북도,김제시,IT장비/전산,0.358,0.2114
전라북도,김제시,인쇄/홍보물,0.358,0.2114
전라북도,김제시,행사/운영용역,0.358,0.2114
전라북도,김제시,사무용품/소모품,0.358,0.2114
전라북도,김제시,기타/미분류,0.358,0.2114
전라북도,김제시,급식/식자재,0.363,0.1503
전라북도,김제시,교육물품/교구,0.245,0.1379
전라북도,남원시,폐기물/환경,0.452,0.9104
전라북도,남원시,조경/녹지관리,0.452,0.9104
전라북도,남원시,의료/복지용품,0.347,0.8085
전라북도,남원시,방역/소독,0.57,0.76
전라북도,남원시,시설유지보수,0.408,0.2778
전라북도,남원시,차량/운송,0.408,0.2778
전라북도,남원시,전문용역/컨설팅,0.408,0.2778
전라북도,남원시,경비/보안,0.408,0.2778
전라북도,남원시,건설/공사,0.408,0.2778
전라북도,남원시,급수/전기/설비,0.408,0.2778
전라북도,남원시,보험/금융,0.408,0.2778
전라북도,남원시,청소/환경미화,0.408,0.2778
전라북도,남원시,IT장비/전산,0.358,0.2114
전라북도,남원시,인쇄/홍보물,0.358,0.2114
전라북도,남원시,행사/운영용역,0.358,0.2114
전라북도,남원시,사무용품/소모품,0.358,0.2114
전라북도,남원시,기타/미분류,0.358,0.2114
전라북도,남원시,급식/식자재,0.363,0.1503
전라북도,남원시,교육물품/교구,0.245,0.1379
전라북도,무주군,폐기물/환경,0.452,0.9104
전라북도,무주군,조경/녹지관리,0.452,0.9104
전라북도,무주군,의료/복지용품,0.347,0.8085
전라북도,무주군,방역/소독,0.57,0.76
전라북도,무주군,시설유지보수,0.408,0.2778
전라북도,무주군,차량/운송,0.408,0.2778
전라북도,무주군,전문용역/컨설팅,0.408,0.2778
전라북도,무주군,경비/보안,0.408,0.2778
전라북도,무주군,건설/공사,0.408,0.2778
전라북도,무주군,급수/전기/설비,0.408,0.2778
전라북도,무주군,보험/금융,0.408,0.2778
전라북도,무주군,청소/환경미화,0.408,0.2778
전라북도,무주군,IT장비/전산,0.358,0.2114
전라북도,무주군,인쇄/홍보물,0.358,0.2114
전라북도,무주군,행사/운영용역,0.358,0.2114
전라북도,무주군,사무용품/소모품,0.358,0.2114
전라북도,무주군,기타/미분류,0.358,0.2114
전라북도,무주군,급식/식자재,0.363,0.1503
전라북도,무주군,교육물품/교구,0.245,0.1379
전라북도,부안군,폐기물/환경,0.452,0.9104
전라북도,부안군,조경/녹지관리,0.452,0.9104
전라북도,부안군,의료/복지용품,0.347,0.8085
전라북도,부안군,방역/소독,0.57,0.76
전라북도,부안군,시설유지보수,0.408,0.2778
전라북도,부안군,차량/운송,0.408,0.2778
전라북도,부안군,전문용역/컨설팅,0.408,0.2778
전라북도,부안군,경비/보안,0.408,0.2778
전라북도,부안군,건설/공사,0.408,0.2778
전라북도,부안군,급수/전기/설비,0.408,0.2778
전라북도,부안군,보험/금융,0.408,0.2778
전라북도,부안군,청소/환경미화,0.408,0.2778
전라북도,부안군,IT장비/전산,0.358,0.2114
전라북도,부안군,인쇄/홍보물,0.358,0.2114
전라북도,부안군,행사/운영용역,0.358,0.2114
전라북도,부안군,사무용품/소모품,0.358,0.2114
전라북도,부안군,기타/미분류,0.358,0.2114
전라북도,부안군,급식/식자재,0.363,0.1503
전라북도,부안군,교육물품/교구,0.245,0.1379
전라북도,순창군,폐기물/환경,0.452,0.9104
전라북도,순창군,조경/녹지관리,0.452,0.9104
전라북도,순창군,의료/복지용품,0.347,0.8085
전라북도,순창군,방역/소독,0.57,0.76
전라북도,순창군,시설유지보수,0.408,0.2778
전라북도,순창군,차량/운송,0.408,0.2778
전라북도,순창군,전문용역/컨설팅,0.408,0.2778
전라북도,순창군,경비/보안,0.408,0.2778
전라북도,순창군,건설/공사,0.408,0.2778
전라북도,순창군,급수/전기/설비,0.408,0.2778
전라북도,순창군,보험/금융,0.408,0.2778
전라북도,순창군,청소/환경미화,0.408,0.2778
전라북도,순창군,IT장비/전산,0.358,0.2114
전라북도,순창군,인쇄/홍보물,0.358,0.2114
전라북도,순창군,행사/운영용역,0.358,0.2114
전라북도,순창군,사무용품/소모품,0.358,0.2114
전라북도,순창군,기타/미분류,0.358,0.2114
전라북도,순창군,급식/식자재,0.363,0.1503
전라북도,순창군,교육물품/교구,0.245,0.1379
전라북도,완주군,폐기물/환경,0.452,0.9104
전라북도,완주군,조경/녹지관리,0.452,0.9104
전라북도,완주군,의료/복지용품,0.347,0.8085
전라북도,완주군,방역/소독,0.57,0.76
전라북도,완주군,시설유지보수,0.408,0.2778
전라북도,완주군,차량/운송,0.408,0.2778
전라북도,완주군,전문용역/컨설팅,0.408,0.2778
전라북도,완주군,경비/보안,0.408,0.2778
전라북도,완주군,건설/공사,0.408,0.2778
전라북도,완주군,급수/전기/설비,0.408,0.2778
전라북도,완주군,보험/금융,0.408,0.2778
전라북도,완주군,청소/환경미화,0.408,0.2778
전라북도,완주군,IT장비/전산,0.358,0.2114
전라북도,완주군,인쇄/홍보물,0.358,0.2114
전라북도,완주군,행사/운영용역,0.358,0.2114
전라북도,완주군,사무용품/소모품,0.358,0.2114
전라북도,완주군,기타/미분류,0.358,0.2114
전라북도,완주군,급식/식자재,0.363,0.1503
전라북도,완주군,교육물품/교구,0.245,0.1379
전라북도,익산시,폐기물/환경,0.452,0.9104
전라북도,익산시,조경/녹지관리,0.452,0.9104
전라북도,익산시,의료/복지용품,0.347,0.8085
전라북도,익산시,방역/소독,0.57,0.76
전라북도,익산시,시설유지보수,0.408,0.2778
전라북도,익산시,차량/운송,0.408,0.2778
전라북도,익산시,전문용역/컨설팅,0.408,0.2778
전라북도,익산시,경비/보안,0.408,0.2778
전라북도,익산시,건설/공사,0.408,0.2778
전라북도,익산시,급수/전기/설비,0.408,0.2778
전라북도,익산시,보험/금융,0.408,0.2778
전라북도,익산시,청소/환경미화,0.408,0.2778
전라북도,익산시,IT장비/전산,0.358,0.2114
전라북도,익산시,인쇄/홍보물,0.358,0.2114
전라북도,익산시,행사/운영용역,0.358,0.2114
전라북도,익산시,사무용품/소모품,0.358,0.2114
전라북도,익산시,기타/미분류,0.358,0.2114
전라북도,익산시,급식/식자재,0.363,0.1503
전라북도,익산시,교육물품/교구,0.245,0.1379
전라북도,임실군,폐기물/환경,0.452,0.9104
전라북도,임실군,조경/녹지관리,0.452,0.9104
전라북도,임실군,의료/복지용품,0.347,0.8085
전라북도,임실군,방역/소독,0.57,0.76
전라북도,임실군,시설유지보수,0.408,0.2778
전라북도,임실군,차량/운송,0.408,0.2778
전라북도,임실군,전문용역/컨설팅,0.408,0.2778
전라북도,임실군,경비/보안,0.408,0.2778
전라북도,임실군,건설/공사,0.408,0.2778
