city,district,district_profile,item_category,bid_count,amount_sum,amount_mean,latest_posted_date,count_score,amount_score,recency_score,competition_score,opportunity_score,recommendation_flag,avg_lead_time_days,rank
충청남도,홍성군,전국 주요 지역,보험/금융,5,9004000.0,1800800.0,2026-04-10 17:17:32,0.0035618878005342,7.44055725627499e-07,0.4615384615384614,1.0,27.07,데이터부족,0.0,3
강원특별자치도,홍천군,전국 주요 지역,폐기물/환경,141,66111709976.0,468877375.71631205,2026-05-13 10:26:57,0.1246660730186999,0.0054632159416556,0.9375,1.0,39.19,제외,5.8,1
강원특별자치도,홍천군,전국 주요 지역,건설/공사,110,30607401000.0,278249100.0,2026-05-14 13:52:17,0.0970614425645592,0.0025292772057559,0.9677419354838708,0.973,37.92,제외,9.5,2
강원특별자치도,홍천군,전국 주요 지역,기타/미분류,68,9665215390.0,142135520.44117647,2026-05-12 14:59:36,0.0596616206589492,0.0007986960073692,0.9090909090909092,1.0,36.04,제외,6.2,3
경기도,화성시,산업단지/신도시,폐기물/환경,209,27320570099.0,130720431.09569378,2026-05-13 16:02:14,0.1852181656277827,0.0022576662160782,0.9375,1.0,41.53,제외,4.9,1
경기도,화성시,산업단지/신도시,기타/미분류,76,130078798691.0,1711563140.6710527,2026-05-11 13:13:37,0.0667853962600178,0.0107492086793408,0.8823529411764706,1.0,36.18,제외,8.5,2
경기도,화성시,산업단지/신도시,행사/운영용역,106,37783044410.0,356443815.1886792,2026-05-08 17:47:49,0.0934995547640249,0.0031222446162703,0.8108108108108107,1.0,35.98,추천,18.9,3
전라남도,화순군,전국 주요 지역,폐기물/환경,26,3763068500.0,144733403.84615386,2026-05-14 13:40:18,0.0368731563421828,0.000310965422407,0.9677419354838708,1.0,36.0,제외,5.4,1
전라남도,화순군,전국 주요 지역,행사/운영용역,16,2785998001.0,174124875.0625,2026-05-04 16:46:19,0.0221238938053097,0.0002302240964272,0.7317073170731707,1.0,31.87,추천,11.5,2
전라남도,화순군,전국 주요 지역,IT장비/전산,13,9186970000.0,706690000.0,2026-04-28 16:52:21,0.0176991150442477,0.0007591756585593,0.6382978723404256,1.0,30.3,추천,21.2,3
강원특별자치도,화천군,전국 주요 지역,차량/운송,70,9102855470.0,130040792.42857143,2026-05-12 13:41:44,0.0614425645592163,0.0007522247592195,0.9090909090909092,1.0,36.11,추천,5.8,1
강원특별자치도,화천군,전국 주요 지역,시설유지보수,51,21948899785.0,430370584.01960784,2026-05-13 14:04:32,0.0445235975066785,0.0018137721630667,0.9375,0.98,35.49,추천,6.6,2
강원특별자치도,화천군,전국 주요 지역,행사/운영용역,13,1165326750.0,89640519.23076923,2026-05-14 09:23:40,0.0106856634016028,9.629809424304588e-05,0.9677419354838708,1.0,34.95,추천,7.8,3
강원특별자치도,횡성군,전국 주요 지역,폐기물/환경,114,35398446120.0,310512685.2631579,2026-05-14 11:44:37,0.1006233303650935,0.0029251906390384,0.9677419354838708,1.0,38.61,제외,5.6,1
강원특별자치도,횡성군,전국 주요 지역,기타/미분류,26,8913518245.0,342827624.8076923,2026-05-11 13:25:32,0.0222617987533392,0.000736578663447,0.8823529411764706,1.0,34.14,제외,10.5,2
강원특별자치도,횡성군,전국 주요 지역,건설/공사,34,9182193196.0,270064505.7647059,2026-05-11 15:46:12,0.0293855743544078,0.000758780921957,0.8823529411764706,0.971,33.85,제외,14.1,3
