school_name,city
개금초등학교,부산광역시
덕포초등학교,부산광역시
만수여자중학교,인천광역시
명덕여자중학교,서울특별시
고려대학교사범대학부속고등학교,서울특별시
독산고등학교,서울특별시
동작고등학교,서울특별시
명지고등학교,서울특별시
삼성고등학교,서울특별시
상명대학교사범대학부속여자고등학교,서울특별시
성신여자고등학교,서울특별시
신림고등학교,서울특별시
여의도여자고등학교,서울특별시
창덕여자고등학교,서울특별시
풍문고등학교,서울특별시
한국삼육고등학교,서울특별시
덕수고등학교,서울특별시
개포중학교,서울특별시
봉은중학교,서울특별시
서초중학교,서울특별시
언남중학교,서울특별시
언북중학교,서울특별시
잠신중학교,서울특별시
공항중학교,서울특별시
등원중학교,서울특별시
방화중학교,서울특별시
대림중학교,서울특별시
동작중학교,서울특별시
방학중학교,서울특별시
영락중학교,서울특별시
중암중학교,서울특별시
구의중학교,서울특별시
종암중학교,서울특별시
화계중학교,서울특별시
문현중학교,서울특별시
신도림고등학교,서울특별시
강일고등학교,서울특별시
진관고등학교,서울특별시
솔샘고등학교,서울특별시
구덕고등학교,부산광역시
대연중학교,부산광역시
해연중학교,부산광역시
성천초등학교,부산광역시
충렬중학교,부산광역시
금사초등학교,부산광역시
연일중학교,부산광역시
초읍중학교,부산광역시
토현중학교,부산광역시
개원초등학교,부산광역시
당평초등학교,부산광역시
양천초등학교,부산광역시
철마초등학교,부산광역시
두송중학교,부산광역시
상서고등학교,대구광역시
다사중학교,대구광역시
달성중학교,대구광역시
범일중학교,대구광역시
서변중학교,대구광역시
검단고등학교,인천광역시
한국글로벌셰프고등학교,인천광역시
인항고등학교,인천광역시
인화여자중학교,인천광역시
함박중학교,인천광역시
우산중학교,광주광역시
운림중학교,광주광역시
두암초등학교,광주광역시
어등초등학교,광주광역시
진만초등학교,광주광역시
하남중앙초등학교,광주광역시
문수고등학교,울산광역시
학성고등학교,울산광역시
현대공업고등학교,울산광역시
무거초등학교,울산광역시
방어진중학교,울산광역시
현대청운중학교,울산광역시
학성여자중학교,울산광역시
현대중학교,울산광역시
명정초등학교,울산광역시
화암중학교,울산광역시
남목중학교,울산광역시
달천고등학교,울산광역시
과천여자고등학교,경기도
과천중앙고등학교,경기도
군포고등학교,경기도
기흥고등학교,경기도
백영고등학교,경기도
소하고등학교,경기도
라온고등학교,경기도
수원농생명과학고등학교,경기도
시온고등학교,경기도
심원고등학교,경기도
안법고등학교,경기도
양곡고등학교,경기도
덕영고등학교,경기도
용호고등학교,경기도
일산동고등학교,경기도
일산국제컨벤션고등학교,경기도
전곡고등학교,경기도
정명고등학교,경기도
정왕고등학교,경기도
죽전고등학교,경기도
중원고등학교,경기도
한국디지털미디어고등학교,경기도
동구중학교,경기도
대원중학교,경기도
성남동중학교,경기도
야탑중학교,경기도
양영중학교,경기도
영성중학교,경기도
매원중학교,경기도
호매실중학교,경기도
화홍중학교,경기도
산의초등학교,경기도
송원초등학교,경기도
귀인중학교,경기도
평촌중학교,경기도
구성중학교,경기도
태성중학교,경기도
포곡중학교,경기도
풍덕초등학교,경기도
송북초등학교,경기도
동탄중학교,경기도
안용중학교,경기도
화남초등학교,경기도
정천중학교,경기도
구성고등학교,경기도
덕계고등학교,경기도
신장고등학교,경기도
김포신풍초등학교,경기도
병점중학교,경기도
용인백현중학교,경기도
초당중학교,경기도
화성금곡초등학교,경기도
잠원중학교,경기도
보라중학교,경기도
망포고등학교,경기도
반송고등학교,경기도
안곡고등학교,경기도
와우중학교,경기도
포곡고등학교,경기도
청덕고등학교,경기도
하남풍산초등학교,경기도
매탄중학교,경기도
낙원중학교,경기도
정선정보공업고등학교,강원특별자치도
거진초등학교,강원특별자치도
태백초등학교,강원특별자치도
제원초등학교,충청남도
회현중학교,전라북도
용북중학교,전라북도
봉서초등학교,전라북도
강진동초등학교,전라남도
나주중학교,전라남도
나주초등학교,전라남도
삼호서초등학교,전라남도
동지여자고등학교,경상북도
약목고등학교,경상북도
영천고등학교,경상북도
영천전자고등학교,경상북도
예천초등학교,경상북도
안동영명학교,경상북도
북삼고등학교,경상북도
마산용마고등학교,경상남도
진주중앙고등학교,경상남도
경진고등학교,경상남도
양산여자고등학교,경상남도
진교고등학교,경상남도
충무고등학교,경상남도
하동고등학교,경상남도
김해여자중학교,경상남도
김해중학교,경상남도
김해내동초등학교,경상남도
마산여자중학교,경상남도
마산중학교,경상남도
창신중학교,경상남도
합포여자중학교,경상남도
합포중학교,경상남도
가포초등학교,경상남도
구암초등학교,경상남도
완월초등학교,경상남도
월영초등학교,경상남도
회원초등학교,경상남도
삼천포중앙여자중학교,경상남도
삼천포중학교,경상남도
문선초등학교,경상남도
범어초등학교,경상남도
양주초등학교,경상남도
진주동명중학교,경상남도
봉곡초등학교,경상남도
봉원초등학교,경상남도
명석초등학교,경상남도
평거초등학교,경상남도
동진여자중학교,경상남도
웅동중학교,경상남도
웅동초등학교,경상남도
창원상남중학교,경상남도
토월중학교,경상남도
소답초등학교,경상남도
외동초등학교,경상남도
창원초등학교,경상남도
도산중학교,경상남도
충무여자중학교,경상남도
통영여자중학교,경상남도
함안중학교,경상남도
진주혜광학교,경상남도
웅상여자중학교,경상남도
신주중학교,경상남도
서귀포여자고등학교,제주특별자치도
한라중학교,제주특별자치도
잠일고등학교,서울특별시
위례솔중학교,서울특별시
마석고등학교,경기도
만정중학교,경기도
광교초등학교,경기도
수원중촌초등학교,경기도
수원금호초등학교,경기도
향일고등학교,경기도
판곡고등학교,경기도
한아람초등학교,경기도
배곧중학교,경기도
하길초등학교,경기도
신봉고등학교,경기도
무지개초등학교,경상남도
탐라중학교,제주특별자치도
세곡중학교,서울특별시
송례중학교,서울특별시
신주초등학교,경상남도
화성반월고등학교,경기도
어정중학교,경기도
미사고등학교,경기도
위례중학교,경기도
왕배초등학교,경기도
도선고등학교,서울특별시
효행초등학교,경기도
창원예술학교,경상남도
사수중학교,대구광역시
동탄목동초등학교,경기도
동탄목동중학교,경기도
망포초등학교,경기도
세마초등학교,경기도
구미산동고등학교,경상북도
천상고등학교,울산광역시
시흥가온초등학교,경기도
수현초등학교,경기도
단샘초등학교,경기도
판교대장초등학교,경기도
배다리초등학교,경기도
감일백제중학교,경기도
서동중학교,대구광역시
각화중학교,광주광역시
경양초등학교,광주광역시
무등초등학교,광주광역시
서일초등학교,광주광역시
성진초등학교,광주광역시
첨단중학교,광주광역시
천상중학교,울산광역시
숙지중학교,경기도
양구고등학교,강원특별자치도
포남초등학교,강원특별자치도
소안중학교,전라남도
선산고등학교,경상북도
애월중학교,제주특별자치도
강명중학교,서울특별시
옥길버들초등학교,경기도
지한초등학교,광주광역시
라온초등학교,전라남도
다산새봄초등학교,경기도
위례숲초등학교,경기도
창원용호고등학교,경상남도
금악초등학교,제주특별자치도
덕수초등학교,제주특별자치도
기장초등학교,부산광역시
장자중학교,경기도
대정고등학교,제주특별자치도
감계중학교,경상남도
삼각산중학교,서울특별시
공산중학교,대구광역시
남동중학교,인천광역시
만월중학교,인천광역시
부평서여자중학교,인천광역시
금정여자고등학교,부산광역시
서명초등학교,부산광역시
장림초등학교,부산광역시
반안중학교,부산광역시
칠성고등학교,대구광역시
덕신고등학교,인천광역시
동산고등학교,인천광역시
신명여자고등학교,인천광역시
인일여자고등학교,인천광역시
인화여자고등학교,인천광역시
관교여자중학교,인천광역시
신흥여자중학교,인천광역시
구월여자중학교,인천광역시
선학중학교,인천광역시
연수중학교,인천광역시
연화중학교,인천광역시
인송중학교,인천광역시
옥련중학교,인천광역시
계양중학교,인천광역시
부평여자중학교,인천광역시
서곶중학교,인천광역시
가좌중학교,인천광역시
작전중학교,인천광역시
간재울중학교,인천광역시
대촌중학교,광주광역시
방어진고등학교,울산광역시
화암고등학교,울산광역시
개운초등학교,울산광역시
효정중학교,울산광역시
다운초등학교,울산광역시
전하초등학교,울산광역시
수원공업고등학교,경기도
중흥고등학교,경기도
평촌과학기술고등학교,경기도
돌마초등학교,경기도
호동초등학교,경기도
마북초등학교,경기도
안일중학교,경기도
송호고등학교,경기도
석우초등학교,경기도
한국소방마이스터고등학교,강원특별자치도
황지정보산업고등학교,강원특별자치도
강릉중학교,강원특별자치도
남호초등학교,강원특별자치도
청아중학교,강원특별자치도
솔올중학교,강원특별자치도
제천산업고등학교,충청북도
세인고등학교,전라북도
노화북초등학교,전라남도
김천중앙고등학교,경상북도
영해초등학교,경상북도
형곡고등학교,경상북도
서포초등학교,경상남도
곤명초등학교,경상남도
용현초등학교,경상남도
축동초등학교,경상남도
양산여자중학교,경상남도
예하초등학교,경상남도
명서중학교,경상남도
창원중앙중학교,경상남도
자여초등학교,경상남도
하례초등학교,제주특별자치도
운산고등학교,경기도
이의중학교,경기도
청옥초등학교,경기도
고산하늘초등학교,경기도
배곧초등학교,경기도
도련초등학교,제주특별자치도
미사중앙초등학교,경기도
이산고등학교,경기도
서연고등학교,경기도
두왕초등학교,울산광역시
보름초등학교,경기도
언양고등학교,울산광역시
김포나진초등학교,경기도
사송중학교,경상남도
예원학교,서울특별시
동대문중학교,서울특별시
광운중학교,서울특별시
염경중학교,서울특별시
문흥초등학교,광주광역시
광산중학교,광주광역시
마재초등학교,광주광역시
비아초등학교,광주광역시
유덕초등학교,광주광역시
효광초등학교,광주광역시
문우초등학교,광주광역시
검단초등학교,경기도
주천고등학교,강원특별자치도
한국마사고등학교,전라북도
세지초등학교,전라남도
경구고등학교,경상북도
성희여자고등학교,경상북도
김해합성초등학교,경상남도
보목초등학교,제주특별자치도
외도초등학교,제주특별자치도
오름중학교,제주특별자치도
구미문성초등학교,경상북도
숭문고등학교,서울특별시
방이중학교,서울특별시
동삼초등학교,부산광역시
경포대초등학교,강원특별자치도
청령포초등학교,강원특별자치도
목포북교초등학교,전라남도
면목중학교,서울특별시
태강삼육초등학교,서울특별시
강릉정보공업고등학교,강원특별자치도
신왕초등학교,강원특별자치도
간문초등학교,전라남도
함덕고등학교,제주특별자치도
청봉초등학교,강원특별자치도
일도초등학교,제주특별자치도
표선초등학교,제주특별자치도
경희초등학교,서울특별시
영훈초등학교,서울특별시
죽성초등학교,부산광역시
영신초등학교,대구광역시
순심고등학교,경상북도
다산초등학교,경상북도
중곡초등학교,경상남도
명일중학교,서울특별시
휘경중학교,서울특별시
홍익대학교사범대학부속초등학교,서울특별시
상암고등학교,서울특별시
보수초등학교,부산광역시
동현중학교,부산광역시
절영초등학교,부산광역시
상당중학교,부산광역시
가창중학교,대구광역시
북동중학교,대구광역시
강남영상미디어고등학교,인천광역시
제물포고등학교,인천광역시
길상초등학교,인천광역시
가정여자중학교,인천광역시
미추홀학교,인천광역시
남창고등학교,울산광역시
성신고등학교,울산광역시
태화초등학교,울산광역시
태광고등학교,경기도
원중초등학교,경기도
곤지암초등학교,경기도
호평중학교,경기도
공도중학교,경기도
효명중학교,경기도
세교초등학교,경기도
대선초등학교,경기도
안화중학교,경기도
대호중학교,경기도
장당중학교,경기도
동두천외국어고등학교,경기도
현화고등학교,경기도
양주고등학교,경기도
오산원일중학교,경기도
사북고등학교,강원특별자치도
철암고등학교,강원특별자치도
하슬라중학교,강원특별자치도
오호초등학교,강원특별자치도
삼척초등학교,강원특별자치도
양구초등학교,강원특별자치도
기린초등학교,강원특별자치도
단양고등학교,충청북도
한국경마축산고등학교,전라북도
용방초등학교,전라남도
목포서산초등학교,전라남도
선덕여자고등학교,경상북도
안동고등학교,경상북도
영주여자고등학교,경상북도
포항예술고등학교,경상북도
형남초등학교,경상북도
안동서부초등학교,경상북도
안동용상초등학교,경상북도
안동초등학교,경상북도
지천초등학교,경상북도
사곡고등학교,경상북도
포은초등학교,경상북도
옥계동부초등학교,경상북도
경해여자고등학교,경상남도
해운중학교,경상남도
창원동중학교,경상남도
명곡여자중학교,경상남도
창원성민여자고등학교,경상남도
남주고등학교,제주특별자치도
구좌중앙초등학교,제주특별자치도
서귀북초등학교,제주특별자치도
길음중학교,서울특별시
화봉고등학교,울산광역시
새빛초등학교,경기도
하길중학교,경기도
거제상문고등학교,경상남도
매곡고등학교,울산광역시
미사강변중학교,경기도
매홀고등학교,경기도
한홀초등학교,경기도
도래울중학교,경기도
김포금빛초등학교,경기도
지품천중학교,경상북도
산청중학교,경상남도
거제용산초등학교,경상남도
신도림중학교,서울특별시
함현고등학교,경기도
율목초등학교,경기도
강릉초등학교,강원특별자치도
상곡초등학교,충청남도
고흥중학교,전라남도
노안중학교,전라남도
구미여자고등학교,경상북도
두호고등학교,경상북도
포항장성고등학교,경상북도
함덕중학교,제주특별자치도
하도초등학교,제주특별자치도
새서귀초등학교,제주특별자치도
아라중학교,제주특별자치도
하늘빛중학교,경기도
옥빛중학교,경기도
대금고등학교,충청북도
한영외국어고등학교,서울특별시
장흥관산중학교,전라남도
도순초등학교,제주특별자치도
의귀초등학교,제주특별자치도
동홍초등학교,제주특별자치도
광양초등학교,제주특별자치도
배곧해솔초등학교,경기도
점촌고등학교,경상북도
중문고등학교,제주특별자치도
서귀포산업과학고등학교,제주특별자치도
하귀일초등학교,제주특별자치도
의정부고등학교,경기도
수원외국어고등학교,경기도
금사중학교,부산광역시
청학초등학교,부산광역시
노화고등학교,전라남도
조천초등학교,제주특별자치도
사상고등학교,부산광역시
간석여자중학교,인천광역시
만수북중학교,인천광역시
설천고등학교,전라북도
원촌초등학교,전라남도
포항고등학교,경상북도
창포중학교,경상북도
구미왕산초등학교,경상북도
함양초등학교,경상남도
개포고등학교,서울특별시
대진여자고등학교,서울특별시
선정고등학교,서울특별시
중앙고등학교,서울특별시
중앙대학교사범대학부속고등학교,서울특별시
창동고등학교,서울특별시
이화여자외국어고등학교,서울특별시
오금중학교,서울특별시
풍납중학교,서울특별시
난곡중학교,서울특별시
숭인중학교,서울특별시
사당중학교,서울특별시
중계중학교,서울특별시
창동중학교,서울특별시
서라벌중학교,서울특별시
성심여자중학교,서울특별시
은평대영학교,서울특별시
진관중학교,서울특별시
대상초등학교,부산광역시
천내중학교,대구광역시
선인중학교,인천광역시
화도진중학교,인천광역시
만수중학교,인천광역시
도림고등학교,인천광역시
메아리학교,울산광역시
무룡고등학교,울산광역시
성광여자고등학교,울산광역시
대현중학교,울산광역시
범서중학교,울산광역시
언양중학교,울산광역시
구영초등학교,울산광역시
옥현초등학교,울산광역시
약사중학교,울산광역시
내황초등학교,울산광역시
유곡중학교,울산광역시
함월고등학교,울산광역시
다운고등학교,울산광역시
신선여자고등학교,울산광역시
야음중학교,울산광역시
범서고등학교,울산광역시
군자디지털과학고등학교,경기도
덕소고등학교,경기도
동일공업고등학교,경기도
부천고등학교,경기도
삼괴고등학교,경기도
소래고등학교,경기도
신한고등학교,경기도
이천제일고등학교,경기도
장곡고등학교,경기도
청명고등학교,경기도
초지고등학교,경기도
포천고등학교,경기도
정발중학교,경기도
하안중학교,경기도
창우초등학교,경기도
궁내중학교,경기도
남양주도곡초등학교,경기도
도제원초등학교,경기도
장자초등학교,경기도
성남서중학교,경기도
대일초등학교,경기도
분당초등학교,경기도
안말초등학교,경기도
희망대초등학교,경기도
동수원초등학교,경기도
영덕초등학교,경기도
원일중학교,경기도
대안중학교,경기도
호원초등학교,경기도
신갈초등학교,경기도
포곡초등학교,경기도
부용중학교,경기도
설봉중학교,경기도
교하중학교,경기도
포승중학교,경기도
운천중학교,경기도
동학초등학교,경기도
동패초등학교,경기도
호성중학교,경기도
부천일신중학교,경기도
범박고등학교,경기도
버들개초등학교,경기도
금촌고등학교,경기도
평택안일초등학교,경기도
송우고등학교,경기도
감정중학교,경기도
반지초등학교,경기도
오산고현초등학교,경기도
선부고등학교,경기도
성남송현초등학교,경기도
진접초등학교,경기도
덕현고등학교,경기도
삼평중학교,경기도
나룰초등학교,경기도
신백현초등학교,경기도
주곡초등학교,경기도
한가람초등학교,경기도
한빛초등학교,경기도
간동고등학교,강원특별자치도
정라초등학교,강원특별자치도
태백중학교,강원특별자치도
단양중학교,충청북도
제천중학교,충청북도
금산하이텍고등학교,충청남도
부리초등학교,충청남도
삼우중학교,전라북도
삼례초등학교,전라북도
장계초등학교,전라북도
봉황고등학교,전라남도
토지초등학교,전라남도
영산포여자중학교,전라남도
삼호서중학교,전라남도
신북중학교,전라남도
신지동초등학교,전라남도
송지초등학교,전라남도
경안여자고등학교,경상북도
경주고등학교,경상북도
구미고등학교,경상북도
길원여자고등학교,경상북도
모계고등학교,경상북도
문화고등학교,경상북도
우석여자고등학교,경상북도
순심여자고등학교,경상북도
신라고등학교,경상북도
신라공업고등학교,경상북도
경주예일고등학교,경상북도
한국생명과학고등학교,경상북도
울진고등학교,경상북도
청도고등학교,경상북도
경산동부초등학교,경상북도
계림초등학교,경상북도
사방초등학교,경상북도
아화초등학교,경상북도
용황초등학교,경상북도
흥무초등학교,경상북도
고령초등학교,경상북도
형일초등학교,경상북도
김천여자중학교,경상북도
김천석천중학교,경상북도
개령서부초등학교,경상북도
김천동부초등학교,경상북도
김천서부초등학교,경상북도
김천신일초등학교,경상북도
김천중앙초등학교,경상북도
상영초등학교,경상북도
영덕야성초등학교,경상북도
영양여자중학교,경상북도
석적초등학교,경상북도
왜관초등학교,경상북도
경희학교,경상북도
구미혜당학교,경상북도
김천동신초등학교,경상북도
구미사곡초등학교,경상북도
포항이동고등학교,경상북도
도봉초등학교,경상북도
광평중학교,경상북도
포항원동초등학교,경상북도
거제중앙고등학교,경상남도
곤양고등학교,경상남도
대아고등학교,경상남도
함안고등학교,경상남도
함양제일고등학교,경상남도
내서초등학교,경상남도
곤양중학교,경상남도
삼천포초등학교,경상남도
어곡초등학교,경상남도
창원신월초등학교,경상남도
진정초등학교,경상남도
함양여자중학교,경상남도
거제옥포고등학교,경상남도
애월고등학교,제주특별자치도
세화중학교,제주특별자치도
온평초등학교,제주특별자치도
서귀포온성학교,제주특별자치도
국립전통예술고등학교,서울특별시
운양중학교,경기도
율정초등학교,경기도
옥빛초등학교,경기도
위례한빛초등학교,경기도
연초고등학교,경상남도
거제상동초등학교,경상남도
해마루초등학교,경상북도
송민학교,경기도
한별초등학교,경기도
현촌초등학교,경기도
하길고등학교,경기도
창성중학교,경기도
남양주다산초등학교,경기도
정현초등학교,경기도
다산가람초등학교,경기도
거제양정초등학교,경상남도
평택대동초등학교,경기도
지축초등학교,경기도
온산고등학교,울산광역시
솔가람고등학교,전라남도
다율초등학교,경기도
지제초등학교,경기도
쌍동초등학교,경기도
숙명여자고등학교,서울특별시
목동고등학교,서울특별시
둔촌중학교,서울특별시
풍성중학교,서울특별시
오류중학교,서울특별시
상봉중학교,서울특별시
행당중학교,서울특별시
명동초등학교,부산광역시
봉삼초등학교,부산광역시
백합초등학교,울산광역시
백송고등학교,경기도
진성고등학교,경기도
소하초등학교,경기도
신장초등학교,경기도
군포양정초등학교,경기도
가납초등학교,경기도
서당초등학교,경기도
잠원초등학교,경기도
전곡중학교,경기도
동오초등학교,경기도
효양중학교,경기도
용인이동초등학교,경기도
용신중학교,경기도
판곡초등학교,경기도
문시초등학교,경기도
일산양일중학교,경기도
영월고등학교,강원특별자치도
고산고등학교,전라북도
격포초등학교,전라북도
청완초등학교,전라북도
나주금천중학교,전라남도
동지고등학교,경상북도
무산고등학교,경상북도
삼성생활예술고등학교,경상북도
상주고등학교,경상북도
상주여자고등학교,경상북도
성의여자고등학교,경상북도
영천성남여자고등학교,경상북도
예천여자고등학교,경상북도
의성고등학교,경상북도
이서고등학교,경상북도
포항여자고등학교,경상북도
포항동성고등학교,경상북도
함창고등학교,경상북도
나원초등학교,경상북도
용운중학교,경상북도
다인초등학교,경상북도
도리원초등학교,경상북도
왜관동부초등학교,경상북도
대도초등학교,경상북도
안의고등학교,경상남도
창원경일고등학교,경상남도
곤양초등학교,경상남도
금서초등학교,경상남도
오부초등학교,경상남도
진주봉원중학교,경상남도
한국선진학교,경기도
천왕중학교,서울특별시
초월중학교,경기도
운정중학교,경기도
석적고등학교,경상북도
수원다산중학교,경기도
한백초등학교,경기도
평택청아초등학교,경기도
안산해솔중학교,경기도
다산하늘초등학교,경기도
전동중학교,서울특별시
중랑중학교,서울특별시
장흥향원중학교,전라남도
영주여자중학교,경상북도
장량초등학교,경상북도
동남초등학교,제주특별자치도
서귀서초등학교,제주특별자치도
율포초등학교,경기도
숲실초등학교,강원특별자치도
복수초등학교,충청남도
고흥동초등학교,전라남도
현서고등학교,경상북도
후포고등학교,경상북도
산격중학교,대구광역시
엄궁초등학교,부산광역시
사하초등학교,부산광역시
조일고등학교,대구광역시
도계고등학교,강원특별자치도
석보초등학교,경상북도
김해중앙여자고등학교,경상남도
토산초등학교,제주특별자치도
용마중학교,서울특별시
임원중학교,강원특별자치도
북촌초등학교,제주특별자치도
저청중학교,제주특별자치도
배재고등학교,서울특별시
충암초등학교,서울특별시
숭의초등학교,서울특별시
덕적고등학교,인천광역시
연평고등학교,인천광역시
삼신초등학교,울산광역시
구름산초등학교,경기도
홍광초등학교,충청북도
장락초등학교,충청북도
죽변고등학교,경상북도
울진중학교,경상북도
국산초등학교,경상남도
외솔초등학교,울산광역시
제석초등학교,경상남도
남강고등학교,서울특별시
노원고등학교,서울특별시
동명여자고등학교,서울특별시
무학여자고등학교,서울특별시
상계고등학교,서울특별시
서초고등학교,서울특별시
석관고등학교,서울특별시
송곡여자고등학교,서울특별시
신목고등학교,서울특별시
인헌고등학교,서울특별시
자양고등학교,서울특별시
한성고등학교,서울특별시
화곡고등학교,서울특별시
덕일전자공업고등학교,서울특별시
성동공업고등학교,서울특별시
대일관광고등학교,서울특별시
성암국제무역고등학교,서울특별시
리라아트고등학교,서울특별시
한세사이버보안고등학교,서울특별시
압구정중학교,서울특별시
신반포중학교,서울특별시
중동중학교,서울특별시
가원중학교,서울특별시
오주중학교,서울특별시
잠실중학교,서울특별시
한영중학교,서울특별시
강신중학교,서울특별시
금옥중학교,서울특별시
신목중학교,서울특별시
양강중학교,서울특별시
월촌중학교,서울특별시
개봉중학교,서울특별시
개웅중학교,서울특별시
고척중학교,서울특별시
문래중학교,서울특별시
영서중학교,서울특별시
영원중학교,서울특별시
경인중학교,서울특별시
윤중중학교,서울특별시
한울중학교,서울특별시
관악중학교,서울특별시
봉원중학교,서울특별시
성보중학교,서울특별시
신관중학교,서울특별시
영등포중학교,서울특별시
녹천중학교,서울특별시
상경중학교,서울특별시
선덕중학교,서울특별시
중평중학교,서울특별시
창일중학교,서울특별시
태랑중학교,서울특별시
하계중학교,서울특별시
한천중학교,서울특별시
상신중학교,서울특별시
신수중학교,서울특별시
신연중학교,서울특별시
연신중학교,서울특별시
은평중학교,서울특별시
홍은중학교,서울특별시
광장중학교,서울특별시
경복초등학교,서울특별시
한양초등학교,서울특별시
남대문중학교,서울특별시
석관중학교,서울특별시
수유중학교,서울특별시
광운초등학교,서울특별시
선린중학교,서울특별시
을지중학교,서울특별시
선유고등학교,서울특별시
월계고등학교,서울특별시
불암고등학교,서울특별시
해성여자고등학교,서울특별시
칠암초등학교,부산광역시
구지중학교,대구광역시
계산고등학교,인천광역시
산마을고등학교,인천광역시
청학중학교,인천광역시
태연학교,울산광역시
옥현중학교,울산광역시
월평중학교,울산광역시
태화중학교,울산광역시
격동초등학교,울산광역시
범서초등학교,울산광역시
야음초등학교,울산광역시
옥서초등학교,울산광역시
농소중학교,울산광역시
외솔중학교,울산광역시
녹수초등학교,울산광역시
복산초등학교,울산광역시
온산초등학교,울산광역시
천상초등학교,울산광역시
남외중학교,울산광역시
구영중학교,울산광역시
고양고등학교,경기도
관양고등학교,경기도
명문고등학교,경기도
군포e비즈니스고등학교,경기도
김포과학기술고등학교,경기도
백운고등학교,경기도
부천북고등학교,경기도
부천여자고등학교,경기도
신갈고등학교,경기도
신흥고등학교,경기도
가온고등학교,경기도
안양여자고등학교,경기도
안양예술고등학교,경기도
영북고등학교,경기도
은행고등학교,경기도
다산고등학교,경기도
충현고등학교,경기도
평택마이스터고등학교,경기도
하남경영고등학교,경기도
한국애니메이션고등학교,경기도
가평중학교,경기도
발산중학교,경기도
백신중학교,경기도
고양제일중학교,경기도
오마중학교,경기도
일산동중학교,경기도
한수중학교,경기도
화수중학교,경기도
고양화정초등학교,경기도
호곡초등학교,경기도
하안북중학교,경기도
광문초등학교,경기도
곤지암중학교,경기도
도척초등학교,경기도
오포초등학교,경기도
태전초등학교,경기도
갈뫼중학교,경기도
도장중학교,경기도
산본중학교,경기도
의왕초등학교,경기도
별내중학교,경기도
와부중학교,경기도
진건중학교,경기도
덕계중학교,경기도
덕정중학교,경기도
조양중학교,경기도
양주덕현초등학교,경기도
은봉초등학교,경기도
칠봉초등학교,경기도
역곡중학교,경기도
부천부안초등학교,경기도
상원여자중학교,경기도
은행중학교,경기도
정자중학교,경기도
대하초등학교,경기도
성남신기초등학교,경기도
성남중앙초등학교,경기도
야탑초등학교,경기도
왕남초등학교,경기도
구운중학교,경기도
남수원중학교,경기도
동수원중학교,경기도
수원제일중학교,경기도
권선초등학교,경기도
당수초등학교,경기도
수원금곡초등학교,경기도
안룡초등학교,경기도
별망중학교,경기도
소래중학교,경기도
원곡중학교,경기도
중앙중학교,서울특별시
과천문원중학교,경기도
과천중학교,경기도
인덕원중학교,경기도
범계중학교,경기도
부림중학교,경기도
신안중학교,경기도
연현중학교,경기도
벌말초등학교,경기도
안양동초등학교,경기도
양평중학교,경기도
강상초등학교,경기도
양평동초등학교,경기도
소현중학교,경기도
용인중학교,경기도
능원초등학교,경기도
언동초등학교,경기도
회룡중학교,경기도
가능초등학교,경기도
녹양초등학교,경기도
의순초등학교,경기도
의정부부용초등학교,경기도
의정부서초등학교,경기도
의정부초등학교,경기도
이천송정중학교,경기도
파주와동초등학교,경기도
송신초등학교,경기도
포천여자중학교,경기도
광문중학교,경기도
상일고등학교,경기도
단원고등학교,경기도
양벌초등학교,경기도
초지중학교,경기도
금릉중학교,경기도
이담초등학교,경기도
송라중학교,경기도
의정부효자초등학교,경기도
덕현중학교,경기도
삼숭중학교,경기도
세류중학교,경기도
기안중학교,경기도
판곡중학교,경기도
회천중학교,경기도
석수중학교,경기도
학동초등학교,경기도
안산해양중학교,경기도
고림중학교,경기도
석우중학교,경기도
동백고등학교,경기도
와부고등학교,경기도
안곡중학교,경기도
모락중학교,경기도
은계중학교,경기도
초당고등학교,경기도
푸른중학교,경기도
향남고등학교,경기도
시흥능곡고등학교,경기도
시흥매화고등학교,경기도
신천고등학교,경기도
의왕고등학교,경기도
김포신곡중학교,경기도
운중초등학교,경기도
차산초등학교,경기도
부곡중앙중학교,경기도
양일초등학교,경기도
이천사동중학교,경기도
한국에너지마이스터고등학교,강원특별자치도
장원초등학교,강원특별자치도
한전초등학교,강원특별자치도
철암초등학교,강원특별자치도
대제중학교,충청북도
내토중학교,충청북도
전주예술고등학교,전라북도
푸른꿈고등학교,전라북도
보절초등학교,전라북도
사매초등학교,전라북도
송동초등학교,전라북도
주생초등학교,전라북도
무주중학교,전라북도
무주중앙초등학교,전라북도
무주초등학교,전라북도
무풍초등학교,전라북도
삼례중학교,전라북도
완주중학교,전라북도
삼례동초등학교,전라북도
삼례중앙초등학교,전라북도
계북초등학교,전라북도
전주문정초등학교,전라북도
문척초등학교,전라남도
산포초등학교,전라남도
창평초등학교,전라남도
무안청계중학교,전라남도
몽탄초등학교,전라남도
삼향북초등학교,전라남도
현경초등학교,전라남도
청해초등학교,전라남도
경주여자정보고등학교,경상북도
경주정보고등학교,경상북도
한국조리명장고등학교,경상북도
구미정보고등학교,경상북도
금오고등학교,경상북도
성의고등학교,경상북도
안동여자고등학교,경상북도
오상고등학교,경상북도
의성여자고등학교,경상북도
한국미래농업고등학교,경상북도
현일고등학교,경상북도
포항흥해공업고등학교,경상북도
경산서부초등학교,경상북도
경산중앙초등학교,경상북도
하양초등학교,경상북도
서라벌여자중학교,경상북도
안강중학교,경상북도
경주초등학교,경상북도
